Checker,Annotaions,Comments,ReactCount,ReplyCount
,6,মুনিয়ার ব্যপারে তসলিমা নাসরিনের মুখে কুলুপ ছিল।মুনিয়া হত্যা বা আত্বহত্যা সম্পর্কে তসলিমা কিছুই জানত না সে কয়েকদিন ঘুমিয়েছিল।কারণ বাংলাদেশের একটি কাগজেই তার লেখা ছাপা হয় তাই সে ভয় পেয়ে ঘুমিয়ে ছিল এখন জেগে উঠেছে।,,
,6,দুইটাই এক সমান তাই তো প্রশংসায় পঞ্চমুখ,5,
,6,"মানিকে মানিক চেনে- রতনে রতন, শুয়ারে চেনে কচু",7,1 reply
,6,পশুদের বয়ফ্রেন্ডের অভাব হয় না।। দুজনেই নরপশু,3,
,6,যার নিজেরি চরিত্র ঠিক নেই সে আবার আরেক জনকে কিভাবে চারিত্রিক সনদ প্রত্র দেয়,3,
,6,১২ বাতারী আর ১৩ বাতারী,11,4 replies
,6,এতো দিন ত একটু হলেও পরীমনি র সম্যান টা ছিলো এখন তসলিমা নাসরিন যোগ দিয়া হুগা মারা সব গেলো,7,
,6,Struggle করা যদি   কেহ  ক্লাবে ক্লাবে মদ্য পান করা  বুঝাতে চায় । তবে সে গ্যন পাপী।,2,
,6,নামের পার্থক্য আছে কিন্তু চরিত্র একই,7,2 replies
,6,"মডেল, নায়িকা এত টাইটেল না লাগিয়ে সোজা পতিতালয়ে গিয়ে খোলামেলা ব্যবসা শুরু করলেই তো হয়! এতে খদ্দেরেরাও ব্যবসায়ী চিনতে সুবিধা হবে, আর ভালো মানুষ গুলো এদের অদৃশ্য ফাঁদ থেকে বেঁচে যাবে! ভদ্রতার আড়ালে থাকা নোংরা চেহারা গুলো জনসম্মুখে উন্মুক্ত থাকবে।",1,
,6,তাসলিমা নাসরিনের প্রসংশারে আপনি এচিভমেন্ট মনে করতেছেন। ভালা।,7,5 replies
,6,এক দোকানদার আরেক দোকানের প্রশংসা করছে ব্যপারটা কত অদ্ভুত,,1 reply
,6,জুতার রিয়েক্ট চালু করার জন্য  জোর দাবি জানাচ্ছি,5,1 reply
,6,এক গুজারে আরেক গুজায় কয় সোজা ওই হাট থুঃ,,
,6,দুইজনের চেহারা আর আড়ালের কর্ম একেবারে সেইম,,
,6,মানিকে মানিক চিনে আর শুয়রে চিনে কচু,7,
,6,"রতনে রতন চিনে,শুয়ারে চিনে কচু।",1,
,6,রাস্তার নটিরা,,
,6,"রাস্তা যখন এক, তখন পাশে দাঁড়ানোর মানুষ রাও ঐ একই রাস্তার যাত্রী হবে এতে অবাক হওয়ার কোন মানে হয় না।",,
,6,"যার চারটা স্বামী লাগে তার অনুসারীর কম লাগবে কেন,যে যেমন তার অনুসারীও তেমন -এটা প্রমান হলো",,
,6,দুচলো গরু দড়ি ছিড়ে,1,
,6,"রতনে রতন চিনে,",4,3 replies
,6,দুজনেই এক কোম্পানির মাল,6,1 reply
,6,এমন একজনের প্রশংসাকে নিজের প্রাপ্তি বলে মনে করছেন যে জঘন্যতমদের মধ্যে অন্যতম,7,3 replies
,6,"এরকম চশমা পরিহিতা ইনুচেম মেয়ে কোথায় যেনো দেখেছি এর আগে আমি,এরকম একটা ইনুচেম মেয়ের মুখে নাসির সাহেব ক্যামনে পারলো বোতল ঢুকিয়ে-> দিতে?!",2,
,6,তসলিমা নাসরিন এবং পরীমনি একই পালের প্রানী।,4,3 replies
,6,"এটিকে যদি স্ট্রাগল বলে, তাহলে খারাপের উদাহরণ কি। ঢেকি স্বর্গে গেলে ধান ভাঙ্গে তাসলিমাদের মতো মানুষরাই বড় উদাহরণ।",1,
,6,রতনে রতন চিনে,5,2 replies
,6,স্বর্ণকারে স্বর্ণ চেনে শুয়োরের চেনে কচু।,,
,6,শুনেছি রতনে রতন চেনে শুয়োরে চেনে কচু অনেক কিছু বলতে ইচ্ছে কিন্তু লোক লজ্জার ভয়ে বলতে পারিনা কিছু........,,
